TCONS_00000001	gene-SNX18_gGal-2
TCONS_00010186	gene-MRPL46_tGut
TCONS_00010187	gene-NTRK3_tGut
TCONS_00010189	gene-NTRK3_tGut
TCONS_00010188	gene-NTRK3_tGut
TCONS_00010190	gene-KLHL25_tGut
TCONS_00010191	gene-SV2B_tGut
TCONS_00010192	gene-SLCO3A1_tGut
TCONS_00010193	gene-SLCO3A1_tGut
TCONS_00010195	gene-ST8SIA2_tGut
TCONS_00010194	gene-ST8SIA2_tGut
TCONS_00010197	gene-CHD2_tGut
TCONS_00010196	gene-CHD2_tGut
TCONS_00010198	gene-MCTP2_tGut
TCONS_00010199	gene-MCTP2_tGut
TCONS_00010200	gene-MCTP2_tGut
TCONS_00010202	gene-NR2F2_tGut
TCONS_00010201	gene-NR2F2_tGut
TCONS_00010203	gene-ARRDC4_tGut
TCONS_00010204	gene-PGPEP1L_tGut
TCONS_00010205	gene-PGPEP1L_tGut
TCONS_00010206	gene-PGPEP1L_tGut
TCONS_00010207	gene-SYNM_tGut
TCONS_00010208	gene-SYNM_tGut
TCONS_00010209	gene-LRRC28_tGut
TCONS_00010212	gene-MEF2A_tGut
TCONS_00010214	gene-MEF2A_tGut
TCONS_00010216	gene-MEF2A_tGut
TCONS_00010218	gene-MEF2A_tGut
TCONS_00010219	gene-MEF2A_tGut
TCONS_00010217	gene-MEF2A_tGut
TCONS_00010215	gene-MEF2A_tGut
TCONS_00010213	gene-MEF2A_tGut
TCONS_00010211	gene-MEF2A_tGut
TCONS_00010210	gene-MEF2A_tGut
TCONS_00010220	gene-ASB7_tGut
TCONS_00010221	gene-ASB7_tGut
TCONS_00010222	gene-ALDH1A3_tGut
TCONS_00010223	gene-LRRK1_tGut
TCONS_00010224	gene-LRRK1_tGut
TCONS_00010225	gene-PLEKHO2_tGut
TCONS_00010226	gene-PLEKHO2_tGut
TCONS_00010227	gene-ANKDD1A_tGut
TCONS_00010228	gene-ANKDD1A_tGut
TCONS_00010229	gene-ANKDD1A_tGut
TCONS_00010230	gene-ANKDD1A_tGut
TCONS_00010231	gene-PDCD7_gGal
TCONS_00010232	gene-UBAP1L_tGut
TCONS_00010233	gene-RASL12_tGut
TCONS_00010234	gene-MTFMT_tGut-2
TCONS_00010235	gene-LOC100221534_tGut
TCONS_00010236	gene-HACD3_tGut
TCONS_00010237	gene-SLC24A1_tGut
TCONS_00010238	gene-RAB11A_tGut
TCONS_00010239	gene-DIS3L_tGut
TCONS_00010240	gene-DIS3L_tGut
TCONS_00010241	gene-DIS3L_tGut
TCONS_00010242	gene-DIS3L_tGut
TCONS_00010243	gene-MAP2K1_tGut
TCONS_00010244	gene-MAP2K1_tGut
TCONS_00010246	gene-ZWILCH_tGut
TCONS_00010245	gene-ZWILCH_tGut
TCONS_00010247	gene-SMAD6_tGut
TCONS_00010248	gene-SMAD3_gGal
TCONS_00010249	gene-IQCH_tGut
TCONS_00010252	gene-IQCH_tGut
TCONS_00010251	gene-IQCH_tGut
TCONS_00010250	gene-IQCH_tGut
TCONS_00010253	gene-IQCH_tGut
TCONS_00010254	gene-IQCH_tGut
TCONS_00010255	gene-IQCH_tGut
TCONS_00010256	gene-C15orf61_gGal
TCONS_00010257	gene-MAP2K5_tGut
TCONS_00010260	gene-MAP2K5_tGut
TCONS_00010259	gene-MAP2K5_tGut
TCONS_00010258	gene-MAP2K5_tGut
TCONS_00010261	gene-MAP2K5_tGut
TCONS_00010262	gene-SKOR1_tGut
TCONS_00010263	gene-PIAS1_tGut
TCONS_00010264	gene-PIAS1_tGut
TCONS_00010265	gene-PIAS1_tGut
TCONS_00010266	gene-FEM1B_tGut
TCONS_00010267	gene-FEM1B_tGut
TCONS_00010268	gene-CORO2B_tGut
TCONS_00010269	gene-CORO2B_tGut
TCONS_00010270	gene-CORO2B_tGut
TCONS_00010271	gene-NOX5_tGut
TCONS_00010272	gene-GLCE_tGut-2
TCONS_00010273	gene-PAQR5_tGut-1
TCONS_00010276	gene-KIF23_tGut
TCONS_00010275	gene-KIF23_tGut
TCONS_00010274	gene-KIF23_tGut
TCONS_00010282	gene-KIF23_tGut
TCONS_00010284	gene-KIF23_tGut
TCONS_00010283	gene-KIF23_tGut
TCONS_00010281	gene-KIF23_tGut
TCONS_00010279	gene-KIF23_tGut
TCONS_00010280	gene-KIF23_tGut
TCONS_00010278	gene-KIF23_tGut
TCONS_00010277	gene-KIF23_tGut
TCONS_00010287	gene-KIF23_tGut
TCONS_00010286	gene-KIF23_tGut
TCONS_00010285	gene-KIF23_tGut
TCONS_00010288	gene-KIF23_tGut
TCONS_00010289	gene-ADAMTS7_tGut
TCONS_00010290	gene-SPG11_tGut
TCONS_00010294	gene-SPG11_tGut
TCONS_00010293	gene-SPG11_tGut
TCONS_00010292	gene-SPG11_tGut
TCONS_00010291	gene-SPG11_tGut
TCONS_00010295	gene-SPG11_tGut
TCONS_00010296	gene-FRMD5_tGut
TCONS_00010297	gene-FRMD5_tGut
TCONS_00010298	gene-FRMD5_tGut
TCONS_00010300	gene-TMED3_gGal
TCONS_00010299	gene-TMED3_gGal
TCONS_00010301	gene-MESP2_gGal
TCONS_00010302	gene-SEMA4B_tGut
TCONS_00010303	gene-GDPGP1_tGut
TCONS_00010305	gene-NGRN_tGut
TCONS_00010304	gene-NGRN_tGut
TCONS_00010306	gene-NGRN_tGut
TCONS_00010307	gene-NGRN_tGut
TCONS_00010308	gene-HDDC3_tGut
TCONS_00010309	gene-VPS33B_tGut
TCONS_00010311	gene-PRC1_tGut
TCONS_00010310	gene-PRC1_tGut
TCONS_00010313	gene-PRC1_tGut
TCONS_00010312	gene-PRC1_tGut
TCONS_00010314	gene-MFAP1_tGut
TCONS_00010317	gene-SERINC4_tGut
TCONS_00010318	gene-SERINC4_tGut
TCONS_00010316	gene-SERINC4_tGut
TCONS_00010315	gene-SERINC4_tGut
TCONS_00010321	gene-PPIP5K1_tGut
TCONS_00010323	gene-PPIP5K1_tGut
TCONS_00010325	gene-PPIP5K1_tGut
TCONS_00010326	gene-PPIP5K1_tGut
TCONS_00010324	gene-PPIP5K1_tGut
TCONS_00010322	gene-PPIP5K1_tGut
TCONS_00010320	gene-PPIP5K1_tGut
TCONS_00010319	gene-PPIP5K1_tGut
TCONS_00010327	gene-PPIP5K1_tGut
TCONS_00010328	gene-TP53BP1_gGal
TCONS_00010330	gene-TP53BP1_gGal
TCONS_00010329	gene-TP53BP1_gGal
TCONS_00010331	gene-TP53BP1_gGal
TCONS_00010332	gene-TP53BP1_gGal
TCONS_00010333	gene-IQGAP1_tGut
TCONS_00010334	gene-TEX9_tGut
TCONS_00010336	gene-TCF12_tGut
TCONS_00010335	gene-TCF12_tGut
TCONS_00010337	gene-TCF12_tGut
TCONS_00010338	gene-TCF12_tGut
TCONS_00010339	gene-TCF12_tGut
TCONS_00010340	gene-CGNL1_tGut
TCONS_00010344	gene-CGNL1_tGut
TCONS_00010345	gene-CGNL1_tGut
TCONS_00010343	gene-CGNL1_tGut
TCONS_00010342	gene-CGNL1_tGut
TCONS_00010341	gene-CGNL1_tGut
TCONS_00010346	gene-MYZAP_gGal
TCONS_00010347	gene-AQP9_tGut
TCONS_00010348	gene-AQP9_tGut
TCONS_00010349	gene-LIPC_tGut
TCONS_00010350	gene-LIPC_tGut
TCONS_00010351	gene-MINDY2_tGut
TCONS_00010354	gene-RNF111_tGut
TCONS_00010355	gene-RNF111_tGut
TCONS_00010353	gene-RNF111_tGut
TCONS_00010352	gene-RNF111_tGut
TCONS_00010356	gene-CCNB2_tGut
TCONS_00010357	gene-CCNB2_tGut
TCONS_00010358	gene-FAM81A_tGut
TCONS_00010360	gene-FAM81A_tGut
TCONS_00010359	gene-FAM81A_tGut
TCONS_00010361	gene-FAM81A_tGut
TCONS_00010362	gene-FAM81A_tGut
TCONS_00010363	gene-CHRNA7_gGal
TCONS_00010364	gene-LARP6_tGut
TCONS_00010365	gene-LARP6_tGut
TCONS_00010366	gene-LARP6_tGut
TCONS_00010368	gene-TJP1_tGut
TCONS_00010367	gene-TJP1_tGut
TCONS_00010369	gene-TJP1_tGut
TCONS_00010370	gene-TJP1_tGut
TCONS_00010372	gene-FAM189A1_tGut
TCONS_00010371	gene-FAM189A1_tGut
TCONS_00010374	gene-FAM189A1_tGut
TCONS_00010373	gene-FAM189A1_tGut
TCONS_00010375	gene-FAM189A1_tGut
TCONS_00010376	gene-FAM189A1_tGut
TCONS_00010377	gene-MPHOSPH10_tGut
TCONS_00010378	gene-MPHOSPH10_tGut
TCONS_00010380	gene-FAN1_tGut
TCONS_00010379	gene-FAN1_tGut
TCONS_00010382	gene-FAN1_tGut
TCONS_00010381	gene-FAN1_tGut
TCONS_00010383	gene-KLF13_tGut
TCONS_00010384	gene-GCNT3_tGut
TCONS_00010385	gene-FOXB1_tGut
TCONS_00010386	gene-TLN2_tGut
TCONS_00010388	gene-TPM1_tGut-like-1
TCONS_00010387	gene-TPM1_tGut-like-1
TCONS_00010392	gene-TPM1_tGut-like-1
TCONS_00010391	gene-TPM1_tGut-like-1
TCONS_00010390	gene-TPM1_tGut-like-1
TCONS_00010389	gene-TPM1_tGut-like-1
TCONS_00010393	gene-TPM1_tGut-like-1
TCONS_00010394	gene-TPM1_tGut-like-1
TCONS_00010399	gene-TPM1_tGut-like-1
TCONS_00010398	gene-TPM1_tGut-like-1
TCONS_00010397	gene-TPM1_tGut-like-1
TCONS_00010396	gene-TPM1_tGut-like-1
TCONS_00010395	gene-TPM1_tGut-like-1
TCONS_00010400	gene-TPM4_tGut-like-2
TCONS_00010401	gene-TPM1_tGut-like-1
TCONS_00010402	gene-TPM4_tGut-like-2
TCONS_00010403	gene-LACTB_tGut
TCONS_00010404	gene-RAB8A_tGut-like-1
TCONS_00010405	gene-RAB8B_tGut-like-1
TCONS_00010406	gene-RAB8B_tGut-like-1
TCONS_00010407	gene-RAB8B_tGut-like-1
TCONS_00010408	gene-RAB8B_tGut-like-1
TCONS_00010409	gene-USP3_tGut
TCONS_00010410	gene-USP3_tGut
TCONS_00010411	gene-USP3_tGut
TCONS_00010412	gene-USP3_tGut
TCONS_00010413	gene-FBXL22_tGut
TCONS_00010415	gene-IDH3A_tGut
TCONS_00010414	gene-IDH3A_tGut
TCONS_00010416	gene-DNAJA4_tGut
TCONS_00010417	gene-DNAJA4_tGut
TCONS_00010418	gene-DNAJA4_tGut
TCONS_00010419	gene-CRABP1_tGut
TCONS_00010420	gene-IREB2_tGut
TCONS_00010421	gene-PSMA4_tGut
TCONS_00010422	gene-PSMA4_tGut
TCONS_00010423	gene-CHRNA5_tGut
TCONS_00010424	gene-CHRNA5_tGut
TCONS_00010425	gene-UBE2Q2_tGut
TCONS_00010426	gene-UBE2Q2_tGut
TCONS_00010427	gene-FBXO22_tGut
TCONS_00010428	gene-TMEM266_tGut
TCONS_00010429	gene-ISL2_tGut
TCONS_00010431	gene-RCN2_tGut
TCONS_00010430	gene-RCN2_tGut
TCONS_00010432	gene-PSTPIP1_tGut
TCONS_00010433	gene-HMG20A_tGut
TCONS_00010434	gene-CSPG4_tGut
TCONS_00010435	gene-SNUPN_tGut
TCONS_00010436	gene-PTPN9_tGut
TCONS_00010438	gene-SIN3A_tGut
TCONS_00010437	gene-SIN3A_tGut
TCONS_00010439	gene-MAN2C1_tGut
TCONS_00010440	gene-RPP25_tGut
TCONS_00010441	gene-COX5A_gGal
TCONS_00010442	gene-COX5A_gGal
TCONS_00010443	gene-FAM219B_tGut
TCONS_00010445	gene-FAM219B_tGut
TCONS_00010444	gene-FAM219B_tGut
TCONS_00010446	gene-SCAMP2_tGut
TCONS_00010447	gene-ULK3_tGut
TCONS_00010448	gene-ULK3_tGut
TCONS_00010449	gene-CYP1A2_gGal-like-2
TCONS_00010450	gene-EDC3_tGut
TCONS_00010451	gene-ACTG1_gGal
TCONS_00010452	gene-UBL7_tGut-2
TCONS_00010454	gene-SEMA7A_tGut
TCONS_00010453	gene-SEMA7A_tGut
TCONS_00010455	gene-SEMA7A_tGut
TCONS_00010456	gene-SEMA7A_tGut
TCONS_00010457	gene-CYP11A1_tGut-like-2
TCONS_00010458	gene-NPTN_tGut
TCONS_00010459	gene-HCN4_tGut
TCONS_00010460	gene-HCN4_tGut
TCONS_00010462	gene-ADPGK_tGut
TCONS_00010461	gene-ADPGK_tGut
TCONS_00010463	gene-HEXA_tGut
TCONS_00010465	gene-CELF6_tGut
TCONS_00010464	gene-CELF6_tGut
TCONS_00010466	gene-CELF6_tGut
TCONS_00010467	gene-CELF6_tGut
TCONS_00010469	gene-PKM_tGut
TCONS_00010468	gene-PKM_tGut
TCONS_00010471	gene-PKM_tGut
TCONS_00010470	gene-PKM_tGut
TCONS_00010472	gene-GRAMD2A_tGut
TCONS_00010475	gene-MYO9A_tGut
TCONS_00010477	gene-MYO9A_tGut
TCONS_00010476	gene-MYO9A_tGut
TCONS_00010474	gene-MYO9A_tGut
TCONS_00010473	gene-MYO9A_tGut
TCONS_00010479	gene-LOC121470536_tGut
TCONS_00010478	gene-LOC121470536_tGut
TCONS_00010480	gene-AP3B2_tGut
TCONS_00010482	gene-AP3B2_tGut
TCONS_00010481	gene-AP3B2_tGut
TCONS_00010483	gene-AP3B2_tGut
TCONS_00010485	gene-CPEB1_tGut
TCONS_00010484	gene-CPEB1_tGut
TCONS_00010488	gene-CPEB1_tGut
TCONS_00010487	gene-CPEB1_tGut
TCONS_00010486	gene-CPEB1_tGut
TCONS_00010489	gene-RPS17_tGut
TCONS_00010490	gene-PATL2_tGut
TCONS_00010493	gene-PATL2_tGut
TCONS_00010492	gene-PATL2_tGut
TCONS_00010491	gene-PATL2_tGut
TCONS_00010494	gene-SNX1_tGut
TCONS_00010495	gene-SNX1_tGut
TCONS_00010496	gene-SNX22_tGut
TCONS_00010497	gene-TRIP4_tGut
TCONS_00010498	gene-TRIP4_tGut
TCONS_00010500	gene-TRIP4_tGut
TCONS_00010499	gene-TRIP4_tGut
TCONS_00010501	gene-ZNF609_tGut
TCONS_00010502	gene-ZNF609_tGut
TCONS_00010503	gene-RBPMS2_tGut
TCONS_00010504	gene-SORD_tGut
TCONS_00010505	gene-DUOXA2_tGut
TCONS_00010506	gene-DUOXA2_tGut
TCONS_00010507	gene-ALPK3_tGut
TCONS_00010510	gene-ALPK3_tGut
TCONS_00010509	gene-ALPK3_tGut
TCONS_00010508	gene-ALPK3_tGut
TCONS_00010511	gene-ALPK3_tGut
TCONS_00010512	gene-ALPK3_tGut
TCONS_00010513	gene-SHF_tGut
TCONS_00010516	gene-SHF_tGut
TCONS_00010515	gene-SHF_tGut
TCONS_00010514	gene-SHF_tGut
TCONS_00010517	gene-MZT2B_gGal
TCONS_00010519	gene-LOC121113478_gGal-like-7
TCONS_00010518	gene-LOC121113478_gGal-like-7
TCONS_00010520	gene-LOC107054158_gGal-like-2
TCONS_00010521	gene-LOC112533192_gGal-like-8
TCONS_00010522	gene-LOC107054158_gGal-like-2
TCONS_00010525	gene-LOC121111599_gGal-like-1
TCONS_00010524	gene-LOC121111599_gGal-like-1
TCONS_00010523	gene-LOC107054158_gGal-like-2
TCONS_00010526	gene-LOC107054158_gGal-like-2
TCONS_00010527	gene-LOC112533192_gGal-like-8
TCONS_00010528	gene-LOC121113478_gGal-like-7
TCONS_00010529	gene-LOC107054158_gGal-like-2
TCONS_00010532	gene-LOC121111599_gGal-like-1
TCONS_00010531	gene-LOC121111599_gGal-like-1
TCONS_00010530	gene-LOC121113478_gGal-like-7
TCONS_00010533	gene-LOC112533192_gGal-like-8
TCONS_00010534	gene-LOC121113478_gGal-like-7
TCONS_00010535	gene-PIGB_tGut
TCONS_00010536	gene-UNC13C_tGut
TCONS_00010537	gene-LOC415414_gGal
TCONS_00010538	gene-MAPK6_tGut
TCONS_00010539	gene-LEO1_tGut
TCONS_00010541	gene-LEO1_tGut
TCONS_00010540	gene-LEO1_tGut
TCONS_00010542	gene-TMOD3_gGal
TCONS_00010544	gene-SCG3_tGut
TCONS_00010543	gene-SCG3_tGut
TCONS_00010546	gene-SCG3_tGut
TCONS_00010545	gene-SCG3_tGut
TCONS_00010547	gene-TNFAIP8L3_tGut
TCONS_00010548	gene-CYP19A1_tGut
TCONS_00010549	gene-DMXL2_tGut
TCONS_00010550	gene-DMXL2_tGut
TCONS_00010554	gene-DMXL2_tGut
TCONS_00010553	gene-DMXL2_tGut
TCONS_00010552	gene-DMXL2_tGut
TCONS_00010551	gene-DMXL2_tGut
TCONS_00010557	gene-MYEF2_tGut
TCONS_00010559	gene-MYEF2_tGut
TCONS_00010561	gene-MYEF2_tGut
TCONS_00010563	gene-MYEF2_tGut
TCONS_00010564	gene-MYEF2_tGut
TCONS_00010562	gene-MYEF2_tGut
TCONS_00010560	gene-MYEF2_tGut
TCONS_00010558	gene-MYEF2_tGut
TCONS_00010556	gene-MYEF2_tGut
TCONS_00010555	gene-MYEF2_tGut
TCONS_00010565	gene-FBN1_tGut
TCONS_00010568	gene-CEP152_tGut
TCONS_00010570	gene-CEP152_tGut
TCONS_00010571	gene-CEP152_tGut
TCONS_00010569	gene-CEP152_tGut
TCONS_00010567	gene-CEP152_tGut
TCONS_00010566	gene-CEP152_tGut
TCONS_00010572	gene-CEP152_tGut
TCONS_00010573	gene-CEP152_tGut
TCONS_00010575	gene-SHC4_tGut
TCONS_00010574	gene-SHC4_tGut
TCONS_00010576	gene-SECISBP2L_tGut
TCONS_00010580	gene-SECISBP2L_tGut
TCONS_00010579	gene-SECISBP2L_tGut
TCONS_00010578	gene-SECISBP2L_tGut
TCONS_00010577	gene-SECISBP2L_tGut
TCONS_00010582	gene-COPS2_tGut
TCONS_00010581	gene-COPS2_tGut
TCONS_00010584	gene-SLC30A4_tGut
TCONS_00010583	gene-SLC30A4_tGut
TCONS_00010585	gene-ITGB1BP3_gGal
TCONS_00010587	gene-USP8_tGut
TCONS_00010586	gene-USP8_tGut
TCONS_00010588	gene-FSD2_tGut
TCONS_00010589	gene-HOMER2_tGut
TCONS_00010590	gene-C10H15orf40_tGut
TCONS_00010591	gene-C10H15orf40_tGut
TCONS_00010592	gene-BTBD1_tGut
TCONS_00010593	gene-HDGFL3_tGut
TCONS_00010594	gene-BNC1_tGut
TCONS_00010595	gene-BNC1_tGut
TCONS_00010596	gene-BNC1_tGut
TCONS_00010598	gene-LMNAL_gGal
TCONS_00010597	gene-LMNAL_gGal
TCONS_00010599	gene-LMNAL_gGal
TCONS_00010600	gene-SAXO2_tGut
TCONS_00010601	gene-IL16_tGut
TCONS_00010602	gene-CFAP161_tGut
TCONS_00010603	gene-TLNRD1_tGut
TCONS_00010604	gene-CEMIP_gGal
TCONS_00010605	gene-ABHD17C_tGut
TCONS_00010606	gene-ARNT2_tGut
TCONS_00010608	gene-ARNT2_tGut
TCONS_00010607	gene-ARNT2_tGut
TCONS_00010609	gene-ARNT2_tGut
TCONS_00010610	gene-FAH_tGut
TCONS_00010611	gene-ZFAND6_tGut
TCONS_00010612	gene-MINAR1_tGut
TCONS_00010613	gene-TICRR_tGut
TCONS_00010614	gene-FANCI_tGut
TCONS_00010615	gene-ABHD2_tGut
TCONS_00010617	gene-ACAN_tGut
TCONS_00010616	gene-ACAN_tGut
TCONS_00010618	gene-AEN_tGut
TCONS_00010619	gene-MRPS11_tGut
TCONS_00010620	gene-AGBL1_tGut
TCONS_00010621	gene-AGBL1_tGut
TCONS_00010622	gene-AGBL1_tGut
TCONS_00010623	gene-AKAP13_tGut
TCONS_00010624	gene-AKAP13_tGut
TCONS_00010628	gene-AKAP13_tGut
TCONS_00010627	gene-AKAP13_tGut
TCONS_00010626	gene-AKAP13_tGut
TCONS_00010625	gene-AKAP13_tGut
TCONS_00010629	gene-FAM174B_tGut
TCONS_00010630	gene-RGMA_tGut
TCONS_00010631	gene-RGMA_tGut
TCONS_00010632	gene-FAM169B_gGal
TCONS_00010633	gene-FAM169B_gGal
TCONS_00010634	gene-FAM169B_gGal
TCONS_00010635	gene-FAM169B_gGal
TCONS_00010636	gene-IGF1R_tGut
TCONS_00010637	gene-LYSMD4_tGut
TCONS_00010638	gene-ADAMTS17_tGut
TCONS_00010639	gene-ADAMTS17_tGut
TCONS_00010641	gene-ADAMTS17_tGut
TCONS_00010640	gene-ADAMTS17_tGut
TCONS_00010642	gene-ADAMTS17_tGut
TCONS_00010643	gene-CERS3_tGut
TCONS_00010644	gene-LINS1_tGut
TCONS_00010645	gene-CHSY1_tGut
TCONS_00010646	gene-SNRPA1_tGut
TCONS_00010647	gene-PCSK6_tGut
TCONS_00010648	gene-PCSK6_tGut
TCONS_00010650	gene-SPG21_tGut
TCONS_00010649	gene-SPG21_tGut
TCONS_00010651	gene-KBTBD13_tGut
TCONS_00010652	gene-SLC51B_tGut
TCONS_00010654	gene-CILP_gGal
TCONS_00010653	gene-CILP_gGal
TCONS_00010655	gene-PARP16_tGut
TCONS_00010656	gene-IGDCC3_tGut
TCONS_00010657	gene-IGDCC3_tGut
TCONS_00010658	gene-IGDCC4_tGut
TCONS_00010660	gene-IGDCC4_tGut
TCONS_00010659	gene-IGDCC4_tGut
TCONS_00010661	gene-DPP8_tGut
TCONS_00010662	gene-DPP8_tGut
TCONS_00010663	gene-INTS14_tGut
TCONS_00010665	gene-DENND4A_tGut
TCONS_00010664	gene-DENND4A_tGut
TCONS_00010668	gene-MEGF11_tGut
TCONS_00010670	gene-MEGF11_tGut
TCONS_00010669	gene-MEGF11_tGut
TCONS_00010667	gene-MEGF11_tGut
TCONS_00010666	gene-MEGF11_tGut
TCONS_00010672	gene-MEGF11_tGut
TCONS_00010671	gene-MEGF11_tGut
TCONS_00010673	gene-MEGF11_tGut
TCONS_00010674	gene-TIPIN_tGut
TCONS_00010675	gene-SNAPC5_tGut
TCONS_00010676	gene-RPL4_tGut
TCONS_00010677	gene-AAGAB_tGut-2
TCONS_00010678	gene-CALML4_tGut
TCONS_00010679	gene-CLN6_tGut-2
TCONS_00010680	gene-ITGA11_tGut
TCONS_00010681	gene-ITGA11_tGut
TCONS_00010682	gene-ITGA11_tGut
TCONS_00010683	gene-ITGA11_tGut
TCONS_00010684	gene-ANP32A_tGut
TCONS_00010686	gene-ANP32A_tGut
TCONS_00010685	gene-ANP32A_tGut
TCONS_00010688	gene-ANP32A_tGut
TCONS_00010687	gene-ANP32A_tGut
TCONS_00010689	gene-TLE3_tGut-1
TCONS_00010693	gene-TLE3_tGut-1
TCONS_00010695	gene-TLE3_tGut-1
TCONS_00010694	gene-TLE3_tGut-1
TCONS_00010692	gene-TLE3_tGut-1
TCONS_00010691	gene-TLE3_tGut-1
TCONS_00010690	gene-TLE3_tGut-1
TCONS_00010696	gene-UACA_tGut
TCONS_00010699	gene-MORF4L1_tGut
TCONS_00010701	gene-MORF4L1_tGut
TCONS_00010702	gene-MORF4L1_tGut
TCONS_00010700	gene-MORF4L1_tGut
TCONS_00010698	gene-MORF4L1_tGut
TCONS_00010697	gene-MORF4L1_tGut
TCONS_00010703	gene-CIAO2A_tGut
TCONS_00010704	gene-EIF3J_tGut
TCONS_00010705	gene-CTDSPL2_tGut
TCONS_00010707	gene-GOLM2_tGut
TCONS_00010706	gene-GOLM2_tGut
TCONS_00010708	gene-WDR76_tGut
TCONS_00010709	gene-BLM_tGut
TCONS_00010710	gene-CTSH_tGut
TCONS_00010711	gene-RASGRF1_tGut
TCONS_00010713	gene-LOC115496728_tGut
TCONS_00010712	gene-LOC115496728_tGut
TCONS_00010714	gene-MESP1_tGut
TCONS_00010715	gene-ANPEP_gGal
TCONS_00010716	gene-AP3S2_tGut
TCONS_00010718	gene-AP3S2_tGut
TCONS_00010717	gene-AP3S2_tGut
TCONS_00010719	gene-IDH2_tGut
TCONS_00010720	gene-CIB1_tGut
TCONS_00010722	gene-CIB1_tGut
TCONS_00010721	gene-CIB1_tGut
TCONS_00010723	gene-RCCD1_tGut
TCONS_00010724	gene-UNC45A_tGut
TCONS_00010725	gene-LOC121470512_tGut
TCONS_00010727	gene-MAN2A2_tGut
TCONS_00010726	gene-MAN2A2_tGut
TCONS_00010728	gene-FES_tGut
TCONS_00010729	gene-FES_tGut
TCONS_00010730	gene-FURIN_tGut
TCONS_00010731	gene-HYPK_tGut
TCONS_00010732	gene-SERF2_tGut
TCONS_00010733	gene-PDIA3_tGut
TCONS_00010734	gene-CKMT1B_gGal
TCONS_00010735	gene-MAP1A_tGut
TCONS_00010736	gene-MAP1A_tGut
TCONS_00010737	gene-MAP1A_tGut
TCONS_00010738	gene-TUBGCP4_tGut
TCONS_00010739	gene-TUBGCP4_tGut
TCONS_00010740	gene-TUBGCP4_tGut
TCONS_00010741	gene-PRTG_gGal
TCONS_00010742	gene-PRTG_gGal
TCONS_00010743	gene-NEDD4_tGut
TCONS_00010744	gene-RFX7_tGut
TCONS_00010745	gene-RFX7_tGut
TCONS_00010746	gene-RFX7_tGut
TCONS_00010747	gene-RFX7_tGut
TCONS_00010748	gene-MNS1_tGut
TCONS_00010749	gene-ZNF280D_tGut
TCONS_00010750	gene-ZNF280D_tGut
TCONS_00010752	gene-ZNF280D_tGut
TCONS_00010751	gene-ZNF280D_tGut
TCONS_00010753	gene-ZNF280D_tGut
TCONS_00010754	gene-ALDH1A2_tGut
TCONS_00010755	gene-ALDH1A2_tGut
TCONS_00010756	gene-ADAM10_tGut
TCONS_00010757	gene-ADAM10_tGut
TCONS_00010760	gene-SLTM_tGut
TCONS_00010762	gene-SLTM_tGut
TCONS_00010764	gene-SLTM_tGut
TCONS_00010766	gene-SLTM_tGut
TCONS_00010765	gene-SLTM_tGut
TCONS_00010763	gene-SLTM_tGut
TCONS_00010761	gene-SLTM_tGut
TCONS_00010759	gene-SLTM_tGut
TCONS_00010758	gene-SLTM_tGut
TCONS_00010767	gene-MYO1E_gGal
TCONS_00010768	gene-MYO1E_gGal
TCONS_00010769	gene-FAM81A_tGut
TCONS_00010770	gene-THSD4_tGut
TCONS_00010772	gene-LRRC49_tGut
TCONS_00010771	gene-LRRC49_tGut
TCONS_00010773	gene-ADAL_tGut
TCONS_00010774	gene-ADAL_tGut
TCONS_00010775	gene-TM2D3_gGal
TCONS_00010776	gene-TARSL2_gGal
TCONS_00010779	gene-APBA2_tGut
TCONS_00010780	gene-APBA2_tGut
TCONS_00010778	gene-APBA2_tGut
TCONS_00010777	gene-APBA2_tGut
TCONS_00010782	gene-MCEE_tGut
TCONS_00010781	gene-MCEE_tGut
TCONS_00010783	gene-MTMR10_tGut
TCONS_00010784	gene-MTMR10_tGut
TCONS_00010785	gene-TRPM1_tGut
TCONS_00010788	gene-TRPM1_tGut
TCONS_00010787	gene-TRPM1_tGut
TCONS_00010786	gene-TRPM1_tGut
TCONS_00010791	gene-OTUD7A_tGut
TCONS_00010790	gene-OTUD7A_tGut
TCONS_00010789	gene-OTUD7A_tGut
TCONS_00010792	gene-GTF2A2_tGut
TCONS_00010794	gene-BNIP2_tGut
TCONS_00010793	gene-BNIP2_tGut
TCONS_00010795	gene-ANXA2_tGut
TCONS_00010796	gene-ICE2_tGut
TCONS_00010797	gene-ICE2_tGut
TCONS_00010798	gene-ICE2_tGut
TCONS_00010799	gene-RORA_tGut
TCONS_00010800	gene-RORA_tGut
TCONS_00010802	gene-RORA_tGut
TCONS_00010801	gene-RORA_tGut
TCONS_00010804	gene-VPS13C_tGut
TCONS_00010803	gene-VPS13C_tGut
TCONS_00010805	gene-C2CD4A_gGal
TCONS_00010806	gene-RPS27L_tGut
TCONS_00010807	gene-CA12_gGal
TCONS_00010810	gene-HERC1_tGut
TCONS_00010812	gene-HERC1_tGut
TCONS_00010814	gene-HERC1_tGut
TCONS_00010815	gene-HERC1_tGut
TCONS_00010813	gene-HERC1_tGut
TCONS_00010811	gene-HERC1_tGut
TCONS_00010809	gene-HERC1_tGut
